Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Generator_speed,Yaw_angle,Wind_direction,Gear_box_inlet_temperature,Bearing_temperature,Wheel_hub_temperature,Failure_status
10.86,3.12,24.75,94.58,72.77,28.09,167.11,40.68,1800.0,60.0,1.39,20.0,100.0,11.08,No_failure
16.29,2.84,11.39,85.73,78.47,10.17,153.16,38.64,1639.89,21.0,28.78,16.42,100.0,-23.6,No_failure
5.66,3.03,4.07,90.08,66.12,-3.4,50.0,49.76,1648.43,60.0,0.22,13.36,70.0,34.67,No_failure
9.97,2.15,22.99,81.32,61.67,2.44,122.42,60.0,1315.19,10.52,31.77,20.0,70.0,-23.69,No_failure
16.82,3.11,40.0,98.23,89.93,28.61,50.0,35.62,1055.16,16.26,7.6,11.12,100.0,31.77,No_failure
41.98,4.3,56.92,97.53,69.05,40.0,50.0,46.91,2202.75125,16.72,3.61,10.0,70.0,52.57,No_failure
23.98,2.68,40.0,99.21,59.11,-12.53,201.82,35.54,1699.77,54.62,66.65,10.0,100.0,68.75,No_failure
38.29,1.26,-35.14,47.68125000000001,116.51124999999999,-0.84,13.04,17.74,620.4012500000002,130.53,108.19,26.41,25.48,-77.6,Failure
15.76,2.77,40.0,70.02,66.85,-20.0,210.5,35.44,1674.37,50.04,21.41,15.65,70.0,-1.35,No_failure
3.0,2.82,34.53,96.22,85.07,2.68,83.48,47.35,1581.75,26.54,36.48,11.39,70.0,14.51,No_failure
12.92,3.5,6.72,78.07,54.15,-20.0,165.73,47.25,1555.59,5.43,25.97,16.55,70.0,-12.39,No_failure
30.0,3.0,40.0,98.16,83.11,-9.04,50.0,38.46,1124.14,13.17,21.03,13.88,70.0,-1.95,No_failure
11.42,2.38,7.34,81.02,74.12,26.43,189.85,52.99,1584.15,12.98,110.84,14.67,100.0,-1.55,No_failure
18.62,2.76,40.0,72.98,75.59,16.39,50.0,34.22,1603.32,15.82,60.4,10.0,70.0,74.57,No_failure
26.83,2.77,40.0,80.96,72.02,11.81,229.73,46.09,1479.24,4.04,12.36,12.73,100.0,-1.24,No_failure
4.67,3.1,40.0,72.72,68.28,-0.69,183.53,45.17411196,1153.62,2.72,50.29,20.0,80.56,-15.13,No_failure
14.21,2.56,40.0,90.74,50.0,40.0,181.14,54.65,1541.9,60.0,92.03,13.0,70.0,16.99,No_failure
16.04,2.89,40.0,95.38,56.34,19.87,132.83,43.1,1419.793976,3.8,37.9,15.64,70.0,52.34,No_failure
10.77,3.07,2.33,70.11,55.81,31.54,197.51,56.18,1480.43,41.52,191.31,16.94,100.0,3.02,No_failure
18.82,2.32,13.05,96.02,88.72,16.09,85.41,55.3,1531.05,8.66,50.53,15.09,100.0,45.03,No_failure
15.98,3.4,39.86,93.17,73.74,-2.99,143.63,46.92,1732.06,60.0,3.08,18.95,100.0,-40.0,No_failure
0.79,4.3,19.93,120.39124999999999,116.51124999999999,60.85,402.04,74.64999999999999,2202.75125,130.53,169.55,27.183749999999996,119.04,104.98,Failure
1.53,4.3,89.935,120.39124999999999,104.82,66.59,397.02,74.64999999999999,2199.21,77.1,192.84124999999997,27.183749999999996,137.96,115.71,Failure
14.75,2.55,6.26,93.3,73.93,-13.84,189.37,41.81,1342.03,59.3,45.62,12.31,99.86,34.53,No_failure
5.68,2.0,36.06,78.53,79.31,4.85,159.04,32.77,1551.16,24.36,24.94,10.0,100.0,40.54,No_failure
43.15625,1.26,-42.48,47.68125000000001,112.28,-10.45,9.73,19.12,620.4012500000002,68.54,192.84124999999997,27.183749999999996,25.0,-73.76,Failure
16.55,3.21,24.53,80.63,51.11,5.96,50.0,33.96,1120.99,31.5,38.65,12.92,100.0,37.12,No_failure
21.85,2.99,40.0,91.24,60.34,1.04,129.35,44.14,1286.16,15.56,114.79,20.0,100.0,-23.72,No_failure
9.6,3.02,15.2,95.46,66.37,15.91,96.44,31.33,1586.81,60.0,0.96,17.47,70.0,-26.03,No_failure
23.13,3.33,3.42,73.5,65.34,-20.0,87.82,38.12,1475.86,10.08,13.65,13.3,70.0,-27.79,No_failure
13.28,2.86,26.89,75.54,71.01,39.24,226.81,53.84,1716.28,60.0,8.44,13.01,70.0,-13.05,No_failure
42.47,1.26,-40.05,47.68125000000001,116.51124999999999,-11.52,17.0,15.530000000000012,620.4012500000002,85.61,101.21,27.183749999999996,32.89,-58.07,Failure
14.0,2.41,13.89,78.77,53.89,-6.99,300.0,39.42,1371.93,6.59,39.16,13.8,70.0,27.76,No_failure
39.8,1.26,-39.45,47.68125000000001,116.51124999999999,-13.15,5.07,15.530000000000012,734.81,102.06,192.84124999999997,22.91,25.0,-53.17,Failure
13.73,2.69,29.43,76.25,58.8,5.87,123.25,39.0,1515.06,23.22,45.59,12.25,70.0,-40.0,No_failure
24.01,3.39,13.91,78.82,50.0,28.43,95.36,50.72,1233.85,51.01,97.78,15.21,100.0,51.87,No_failure
9.15,2.94,29.51,84.04,56.53,22.45,133.29,49.91,1632.59,45.48,47.06,16.78,70.0,59.31,No_failure
14.71,3.03,0.31,72.13,90.0,-0.31,145.51,44.39,1641.19,34.97,23.84,11.51,70.0,76.75,No_failure
26.1,2.99,40.0,83.76,72.15,40.0,117.34,34.68,1152.64,11.11,103.48,12.05,70.0,48.73,No_failure
22.65,2.0,1.69,94.78,78.05,4.38,300.0,50.5,1427.42,16.28,98.29,10.14,70.0,36.03,No_failure
5.57,3.32,0.22,85.37,55.61,34.54,152.56,60.0,1518.81,32.46,11.6,16.11,100.0,19.51,No_failure
21.89,3.5,40.0,92.76,68.6,13.85,157.07,39.76,1324.04,31.54,141.07,14.85,70.0,-40.0,No_failure
10.07,3.08,40.0,81.99,79.45,40.0,262.32,42.76,1000.0,15.17,20.86,16.79,70.0,35.71,No_failure
22.14,3.02,7.11,91.32,66.44,11.0,62.87,38.43,1676.7,27.26,16.63,16.85,100.0,26.03,No_failure
13.16,2.0,29.77,84.53,66.4,30.71,263.73,40.8,1457.72,19.65,24.63,16.4,100.0,51.65,No_failure
24.21,3.21,31.36,92.1,80.4,12.74,50.0,39.08,1417.63,12.15,17.48,14.67,100.0,34.74,No_failure
5.97,2.96,21.57,73.72,79.63,5.45,186.79,40.83,1322.49,34.9,46.08,14.69,70.0,12.88,No_failure
17.82,2.54,19.81,83.45,63.86,25.79,113.86,53.8,1217.54,10.97,4.45,14.06,70.0,74.4,No_failure
18.7,2.95,7.3,93.71,61.61,30.58,104.27,44.83,1245.29,1.12,81.56,15.74,100.0,-2.45,No_failure
11.39,2.64,40.0,97.35,65.68,-15.34,300.0,60.0,1560.01,31.39,3.15,12.69,70.0,3.35,No_failure
3.0,3.19,40.0,95.77,66.07,23.35,267.9,32.49,1316.28,5.7,42.12,15.99,100.0,43.12,No_failure
18.37,3.08,3.55,99.33,65.84,26.32,132.67,44.76,1257.86,49.0,89.09,12.66,70.0,57.67,No_failure
21.94,2.97,24.96,83.99,72.03,-6.5,190.49,31.09,1245.32,40.54,59.91,18.2,70.0,41.17,No_failure
18.49,2.25,8.85,99.21,52.85,1.37,300.0,31.63,1758.85,4.42,58.64,10.09,70.0,7.13,No_failure
19.57,3.5,1.49,77.54,51.11,-3.08,176.09,55.9,1072.22,60.0,100.84,14.09,100.0,-40.0,No_failure
17.55848958,3.5,26.19,88.0,68.84,30.7,215.25,48.16,1197.6,29.19,69.68,12.94,88.68,-2.22,No_failure
20.05,2.86,29.72,74.83,78.9,0.62,155.71,35.23,1453.29,38.3,18.13,12.98,70.0,28.14,No_failure
1.93,4.3,-43.225,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2202.75125,130.53,171.43,27.183749999999996,112.48,107.52,Failure
20.27,2.0,10.69,79.98,66.3,-20.0,153.53,45.43,1452.29,3.99,12.62,15.05,100.0,48.1,No_failure
1.93,4.3,89.935,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2202.75125,98.61,190.26,27.183749999999996,140.99,114.05,Failure
1.3,4.3,10.13,120.39124999999999,110.45,67.2875,411.85125,74.64999999999999,2202.75125,130.53,48.39,27.183749999999996,114.09,112.61,Failure
1.77,4.3,64.95,120.39124999999999,116.51124999999999,66.94,365.42,74.64999999999999,2202.75125,70.4,116.83,27.183749999999996,130.63,107.04,Failure
21.78,2.42,6.3,87.06,61.54,-10.53,147.48,37.71,1462.74,18.8,62.99,15.38,70.0,30.34,No_failure
17.95,2.92,17.94,72.49,50.0,23.5,185.25,33.75,1507.36,25.0,5.94,14.11,70.0,21.04,No_failure
12.95,3.1,39.84,77.35,70.99,7.7,300.0,41.7,1376.08,48.86,49.46,14.95,70.0,-36.98,No_failure
3.0,3.43,4.08,98.22,74.43,8.29,207.31,49.78,1058.27,4.9,99.58,12.43,70.0,-40.0,No_failure
19.49,2.2,35.01,71.48,62.66,5.51,167.84,50.75,1000.0,6.18,37.79,11.91,100.0,-40.0,No_failure
13.77,2.68,20.52,78.84,56.58,9.0,50.0,39.69,1198.58,10.06,69.4,13.61,70.0,0.35,No_failure
8.22,3.09,16.18,94.52,61.93,18.6,216.02,30.77,1377.46,60.0,47.16,16.08,100.0,23.27,No_failure
13.12,3.14,40.0,94.24,74.09,3.4,152.54,44.88,1734.2,23.3,37.53,14.57,100.0,18.17,No_failure
9.01,2.95,6.11,79.16,84.49,6.51,262.38,35.97,1351.3,52.43,112.57,13.58,100.0,-14.66,No_failure
18.79,3.37,0.74,79.23,58.35,13.14,96.89,43.74,1682.08,43.26,165.21,12.35,70.0,29.03,No_failure
14.62,2.4,7.71,78.46,75.07,5.84,95.43,32.59,1453.46,18.84,12.26,17.17,100.0,-15.41,No_failure
10.02,2.78,30.62,87.42,76.34,-18.73,226.0,44.18,1474.27,43.08,24.11,13.54,77.02,-19.27,No_failure
14.46,3.5,16.62,92.5,60.37,22.73,135.48,39.13,1632.65,16.61,85.63,11.93,70.0,13.2,No_failure
0.45,4.3,66.76,120.39124999999999,116.51124999999999,67.2875,411.85125,74.64999999999999,2092.35,115.91,178.02,27.183749999999996,112.71,106.34,Failure
10.34,2.89,40.0,90.15,71.16,32.44,224.89,47.12,1609.15,21.55,15.71,17.25,70.0,15.3,No_failure
15.6,2.94,40.0,88.17,57.75,3.09,245.56,33.77,1158.01,1.3,109.67,16.74,79.2,-1.06,No_failure
3.0,3.47,4.17,84.45,72.14,13.6,131.57,48.6,1800.0,38.16,88.63,10.0,70.0,28.94,No_failure
11.72,3.5,26.36,80.79,56.24,26.73,300.0,35.26,1400.68,3.23,42.21,13.26,70.0,60.66,No_failure
7.32,2.27,40.0,84.58,61.01,-7.46,100.9,56.11,1486.7,3.85,69.66,17.9,70.0,41.06,No_failure
15.73,2.48,3.11,94.18,67.04,15.86,178.45,60.0,1209.29,60.0,0.86,14.12,70.0,42.48,No_failure
18.45,2.0,9.66,93.17,72.17,31.78,272.61,59.49,1000.0,19.71,23.58,10.0,70.0,25.63,No_failure
15.96,3.09,15.99,84.1,77.37,-2.96,133.33,51.93,1698.16,49.96,13.56,14.1,70.0,21.5,No_failure
10.09,2.17,10.19,78.7,74.19,-2.14,144.91,45.13,1198.49,23.27,37.81,13.53,70.0,66.37,No_failure
14.64,2.31,40.0,92.25,65.54,40.0,129.16,37.58,1642.01,4.79,12.08,10.0,70.0,63.77,No_failure
21.24,2.64,40.0,72.41,63.72,-20.0,267.54,38.68,1624.42,54.46,14.96,14.67,100.0,-11.54,No_failure
18.24,2.09,40.0,75.9,62.01,-6.94,187.7,34.99,1237.38,13.68,44.3,11.32,70.0,7.41,No_failure
43.05,1.26,-43.225,66.65,105.56,2.3,3.2,15.530000000000012,620.4012500000002,101.73,192.84124999999997,24.78,41.64,-84.68,Failure
1.71,4.3,36.15,120.39124999999999,111.79,60.33,411.85125,72.19,2006.53,130.53,10.81,27.183749999999996,125.05,99.78,Failure
17.45,2.74,40.0,74.45,68.29,-11.59,225.43,41.41,1000.0,27.78,99.17,16.7,70.0,-22.68,No_failure
18.01,2.55,40.0,99.33,76.76,-5.79,50.0,43.22,1075.8,35.1,79.23,15.52,70.0,64.79,No_failure
1.39,4.3,85.1,120.39124999999999,116.51124999999999,66.06,411.85125,74.64999999999999,2202.75125,119.49,165.31,27.183749999999996,130.82,115.08,Failure
11.13,2.49,40.0,77.91,71.35,9.82,255.63,58.18,1370.93,10.59,3.25,16.2,70.0,68.47,No_failure
17.78,2.47,36.05,96.46,60.39,5.19,292.19,37.62,1301.45,33.97,11.67,13.04,70.0,61.71,No_failure
21.87,2.92,2.99,76.47,65.33,26.54,117.76,30.0,1356.54,60.0,23.8,11.0,70.0,32.4,No_failure
26.09,3.07,15.23,90.88,62.92,13.46,67.52,52.0,1474.43,27.72,63.89,14.97,100.0,37.3,No_failure
12.74,2.33,20.48,80.84,50.95,-17.67,184.49,54.61,1332.41,21.21,4.93,10.3,70.0,0.84,No_failure
17.55848958,2.99,22.56,72.27,71.77,4.41,50.0,34.66,1405.09,11.42,42.29,14.77,100.0,27.71,No_failure
9.0,2.95,30.58,83.98,52.12,8.51,269.2,50.86,1309.06,16.51,2.45,16.06,100.0,57.39,No_failure
9.41,2.82,40.0,86.94,61.23,25.14,208.09,47.47,1175.75,22.44,7.0,10.0,70.0,18.38,No_failure
26.21,2.83,7.36,88.58,71.28,27.08,163.11,39.63,1641.26,60.0,50.23,20.0,70.0,26.52,No_failure
24.19,2.78,40.0,74.94,50.0,28.69,300.0,37.03,1200.44,3.39,17.15,14.41,70.0,19.64,No_failure
3.0,3.04,40.0,73.08,56.81,6.39,50.0,50.43,1083.71,30.57,2.79,16.31,100.0,56.62,No_failure
6.52,2.93,20.65,71.75,71.97,-10.51,220.92,42.7,1172.75,12.59,2.74,10.19,70.0,80.0,No_failure
8.78,2.0,30.51,78.43,60.44,-12.5,278.04,48.49,1275.73,45.60892484,34.08,16.57,100.0,20.23,No_failure
9.49,2.91,0.61,95.33,52.5,30.49,194.41,30.0,1145.63,6.82,8.22,15.53,70.0,46.62,No_failure
11.59,3.19,40.0,81.22,78.86,19.92,108.28,43.85,1640.61,11.4,25.66,13.36,70.0,-26.97,No_failure
0.86,4.3,-1.65,120.39124999999999,116.51124999999999,67.2875,381.68,74.64999999999999,2093.49,112.86,190.0,27.183749999999996,138.1,114.43,Failure
21.67,3.16,40.0,80.49,76.05,-3.99,300.0,53.17,1108.22,6.39,26.88,16.42,70.0,-38.89,No_failure
3.62,2.61,40.0,71.75,61.75,21.8,290.16,49.81,1278.35,8.55,23.14,20.0,70.0,-26.34,No_failure
11.86,2.84,40.0,95.28,80.82,3.02,207.76,44.12,1413.42,0.16,0.41,11.51,70.0,19.47,No_failure
13.3,2.0,19.01,74.82,59.31,17.5,96.49,60.0,1543.29,17.82,9.98,13.24,100.0,1.43,No_failure
22.83,2.81,24.49,95.18,70.29,15.25,121.51,56.69,1596.02,14.59,62.88,11.9,85.16,-20.21,No_failure
24.08,2.56,32.7,74.95,76.47,16.36,152.64,51.21,1223.1,31.95,16.85,12.81,70.0,29.47,No_failure
38.44,1.26,-43.225,47.68125000000001,105.72,-12.18,9.07,16.71,620.4012500000002,108.27,120.65,22.03,45.19,-82.07,Failure
1.03,4.3,-8.14,120.39124999999999,114.61,67.2875,408.9,74.64999999999999,2159.23,105.21,140.76,27.183749999999996,120.93,95.41,Failure
4.33,2.64,30.55,98.42,77.71,-9.15,66.76,60.0,1385.03,60.0,3.08,16.93,72.67,32.55,No_failure
30.0,2.59,40.0,83.62,82.37,4.93,234.24,41.62,1341.72,5.6,44.28,18.39,100.0,35.8,No_failure
11.91,2.34,11.15,70.57,63.27,2.59,74.92,53.48,1546.73,7.54,51.8,13.86,70.0,-13.14,No_failure
17.8,2.6,2.64,91.11,73.85,28.16,134.7,33.64,1252.98,0.78,75.24,17.23,70.0,51.03,No_failure
4.74,2.89,40.0,76.52,58.92,11.78,152.12,53.79,1393.84,60.0,10.63,11.46,100.0,5.59,No_failure
0.66,4.3,52.25,120.39124999999999,116.51124999999999,67.09,380.6,74.64999999999999,2202.75125,105.77,31.03,27.183749999999996,127.57,110.18,Failure
8.57,2.65,22.33,73.84,90.0,38.95,300.0,51.0,1312.27,14.96,181.11,16.51,70.0,-18.8,No_failure
23.45,2.63,22.83,77.76,63.13,23.26,170.46,43.78,1733.91,60.0,167.45,11.98,97.32,56.23,No_failure
14.8,2.65,40.0,75.31,71.94,27.31,291.65,35.04,1417.58,34.84,1.79,16.55,100.0,-23.06,No_failure
14.89,2.43,20.66,94.49,57.71,-17.6,79.7,60.0,1448.55,10.25,20.34,19.24,100.0,-8.71,No_failure
27.48,3.27,40.0,84.88,73.88,-20.0,160.5,45.43,1668.64,45.60892484,36.99,10.0,70.0,24.63,No_failure
41.56,1.26,-43.225,63.63,114.92,-0.5,19.54,18.21,738.65,130.53,162.95,21.38,35.71,-50.09,Failure
17.71,3.25,40.0,85.04,78.39,-17.2,186.73,38.24,1345.34,27.12,39.23,18.74,100.0,48.46,No_failure
12.57,3.09,13.62,90.66,50.0,2.72,186.05,52.85,1711.07,20.94,37.09,18.62,100.0,44.95,No_failure
42.06,1.26,-42.45,62.54,108.34,1.11,33.96,15.530000000000012,620.4012500000002,130.53,192.84124999999997,27.183749999999996,57.91,-66.3,Failure
0.03,4.3,89.935,120.39124999999999,108.37,60.08,368.38,74.64999999999999,2202.75125,110.26,192.84124999999997,27.183749999999996,144.71,119.65,Failure
43.15625,1.26,-43.225,57.24,116.51124999999999,-4.99,25.31,16.32,620.4012500000002,121.86,143.21,25.31,25.0,-89.0,Failure
12.24,2.0,40.0,84.13,79.66,-3.04,209.17,41.08,1634.48,23.03,14.44,16.01,70.0,28.46,No_failure
18.27,2.0,15.86,87.11,74.59,19.45,245.76,38.29,1328.96,7.15,4.3,13.58,70.0,11.54,No_failure
11.57,2.42,40.0,84.48,50.0,-1.39,142.55,44.17,1794.0,60.0,13.4,10.04,70.0,71.08,No_failure
3.0,2.43,24.98,89.97,84.52,33.53,216.95,48.72,1039.45,31.61,36.96,11.86,70.0,-17.75,No_failure
40.46,1.26,-43.225,47.68125000000001,112.95,2.96,0.94,15.530000000000012,620.4012500000002,130.53,130.65,26.34,34.57,-74.81,Failure
17.6,2.85,40.0,72.78,69.76,-2.96,294.95,35.15,1630.66,28.43,8.97,16.9,100.0,-40.0,No_failure
27.14,3.123787826,3.24,73.3,58.09,6.94,245.18,53.12,1401.34,3.74,192.6,12.78,70.0,39.26,No_failure
9.59,2.82,40.0,70.09,52.66,6.0,273.78,45.13,1190.41,35.78,8.82,14.02,100.0,41.13,No_failure
17.39,2.77,3.59,71.41,79.24,9.52,164.63,47.91,1424.57,17.86,26.0,18.2,70.0,14.58,No_failure
11.38,2.93,40.0,79.18,71.89,35.75,50.0,43.54,1471.59,60.0,2.85,13.63,81.42,24.91,No_failure
4.73,2.45,1.44,91.25,60.9,-12.9,138.23,37.12,1222.01,60.0,192.84124999999997,16.53,70.0,-16.96,No_failure
13.15,2.67,20.2,75.83,76.61,-4.76,103.78,45.06,1000.0,58.19,29.03,11.82,70.0,47.84,No_failure
14.67,2.94,35.96,84.96,57.26,-9.2,139.37,44.98,1614.34,7.34,15.97,17.11,100.0,9.58,No_failure
42.52,1.26,-37.37,62.56,115.31,-16.87,6.37,15.530000000000012,645.26,74.16,192.84124999999997,27.183749999999996,25.0,-52.78,Failure
17.55848958,3.26,11.48,94.24,50.0,10.21,173.97,41.49,1479.59,39.36,101.47,14.47,100.0,30.0,No_failure
14.98,2.26,5.3,71.48,62.79,30.04,236.73,46.81,1395.72,2.71,81.38,14.56,100.0,80.0,No_failure
22.09,3.5,21.5,94.1,61.67,40.0,239.98,42.05,1609.79,4.86,3.58,15.53,74.46,80.0,No_failure
21.54,2.1,40.0,80.28,78.25,-5.95,156.65,46.71,1587.49,10.19,37.28,12.61,100.0,0.83,No_failure
3.0,2.71,40.0,73.15,90.0,21.53,185.52,54.55,1200.46,31.11,79.0,14.91,70.0,-14.61,No_failure
12.56,2.41,37.68,82.23,70.22,12.87,83.28,42.5,1225.83,13.69,192.84124999999997,11.32,70.0,43.67,No_failure
6.37,2.46,16.05,96.36,56.74,22.66,147.72,56.63,1638.11,13.2,58.3,15.28,70.0,31.37,No_failure
3.63,3.18,40.0,77.2,65.13,23.48,127.32,46.84,1640.34,60.0,96.51,12.89,70.0,51.0,No_failure
27.43,2.37,40.0,79.86,69.37,-14.29,174.06,44.17,1740.87,60.0,12.84,12.21,100.0,48.71,No_failure
3.0,2.98,13.98,78.35,70.42,9.09,137.53,49.33,1040.88,35.51,14.58,11.25,70.0,5.69,No_failure
10.8,2.54,5.78,92.88,50.0,38.6,147.94,36.9,1335.61,45.51,3.31,19.12,70.0,-33.94,No_failure
18.64,3.19,32.66,88.83,59.83,2.3,119.77,42.25,1584.29,3.86,15.72,17.82,100.0,74.8,No_failure
10.05,3.25,7.7,71.93,75.48,11.55,117.33,43.8,1800.0,42.67,38.29,12.21,70.0,32.95,No_failure
13.34,2.97,6.71,83.31,63.92,-7.84,161.95,30.0,1423.13,32.75,133.85,17.32,79.48,6.48,No_failure
17.56,2.0,19.24,99.62,79.29,9.68,136.4,40.69,1000.0,12.3,25.71,16.9,100.0,38.4,No_failure
14.02,2.33,40.0,80.74,69.97,-2.2,176.92,41.81,1001.53,37.67,53.63,14.39,85.57,10.83,No_failure
24.74,2.26,20.3,96.59,67.48,25.96,295.49,42.17,1387.78,60.0,18.12,16.18,100.0,80.0,No_failure
41.44,1.26,-30.42,47.68125000000001,116.15,-13.23,23.04,15.530000000000012,620.4012500000002,128.33,140.84,24.26,26.52,-89.4,Failure
9.84,2.17,40.0,77.87,54.76,37.58,135.88,51.3,1421.77,50.54,6.58,20.0,100.0,51.19,No_failure
0.27,4.3,-4.24,120.39124999999999,113.76,67.2875,411.85125,74.64999999999999,2202.75125,103.0,192.84124999999997,27.183749999999996,127.79,115.78,Failure
8.37,3.12,0.88,98.66,63.01,-1.77,102.99,57.43,1419.793976,60.0,23.29,18.09,100.0,80.0,No_failure
13.39,2.93,40.0,74.92,60.76,24.21,230.25,46.52,1214.99,4.54,53.69,17.94,70.0,36.53,No_failure
17.11,2.0,6.11,74.48,73.41,22.02,235.64,35.42,1095.02,10.64,48.93,15.9,82.43,58.41,No_failure
22.22,2.79,10.56,74.02,66.6,4.68,273.7,45.86,1483.02,8.43,17.72,15.34,70.0,54.65,No_failure
17.83,2.15,13.59,81.16,67.79,-1.41,263.03,38.94,1372.56,60.0,9.83,15.74,70.0,12.0,No_failure
41.78,1.26,-40.71,47.68125000000001,113.53,0.45,31.96,15.530000000000012,620.4012500000002,72.3,49.52,25.46,34.76,-59.67,Failure
14.61,2.3,40.0,88.35,79.13,-7.45,230.66,41.35,1189.91,6.64,20.33,13.47,87.02,22.46,No_failure
17.49,2.79,6.22,80.72,50.0,0.7,206.28,38.54,1224.55,1.09,10.98,15.14,70.0,-8.47,No_failure
7.27,2.91,38.37,83.3,74.01,9.85,135.36,53.95,1626.21,6.76,10.82,14.92,100.0,58.6,No_failure
16.58,3.08,40.0,99.45,66.27,-5.18,300.0,52.89,1371.39,23.93,78.74,18.67,100.0,5.56,No_failure
22.65,2.63,38.6,77.62,78.7,-6.29,125.92,40.16,1322.35,18.46,5.12,16.39,100.0,44.75,No_failure
43.15625,4.3,0.98,96.93,72.37,10.01,70.58,44.09,1439.15,29.59,12.13,16.39,100.0,-11.41,No_failure
14.66,2.03,40.0,80.07,56.03,9.24,50.0,46.08,1641.19,60.0,10.94,11.66,70.0,54.84,No_failure
26.2,2.5,40.0,99.31,69.03,-20.0,286.78,31.44,1249.38,60.0,43.75,13.62,70.0,6.06,No_failure
16.12,4.3,8.8,91.33,52.13,23.63,230.3,30.0,2202.75125,5.32,10.23,13.33,70.0,-14.57,No_failure
28.77,2.02,26.8,92.85,65.18,9.06,227.97,46.59,1586.88,23.71,45.3,20.0,79.24,-20.33,No_failure
14.86,3.08,40.0,94.82,80.64,11.37,231.7,47.87,1613.07,11.21,56.26,13.29,100.0,26.42,No_failure
24.41,2.51,17.68,86.26,78.93,30.58,172.51,50.64,1526.84,60.0,6.98,14.3,70.0,64.96,No_failure
3.0,3.08,1.63,87.5,82.85,-1.62,102.11,32.14,1133.25,37.37,28.32,17.36,100.0,19.62,No_failure
10.12,3.5,25.01,79.71,64.42,-20.0,65.79,34.64,1249.69,42.89,15.79,13.02,70.0,-4.61,No_failure
3.0,3.05,39.38,98.88,74.9,8.91,210.08,39.51,1376.78,29.66,152.88,10.94,70.0,44.58,No_failure
11.57,2.69,5.07,81.89,78.87,31.97,117.69,46.07,1370.3,9.72,52.27,20.0,100.0,28.14,No_failure
27.3,2.5,40.0,70.34,90.0,19.18,195.97,56.65,1371.62,2.06,73.24,17.27,70.0,23.47,No_failure
16.27,2.75,40.0,88.14,50.0,11.24,243.14,43.4,1634.12,60.0,77.41,14.93,70.0,26.21,No_failure
40.07,1.26,-43.225,49.75,116.51124999999999,-0.97,19.96,15.530000000000012,735.29,90.63,52.75,23.44,25.0,-63.2,Failure
30.2,4.3,58.68,72.79,77.29,40.0,141.53,74.64999999999999,2202.75125,40.21,4.25,12.17,70.0,-28.1,No_failure
0.84,4.3,-43.225,120.39124999999999,116.51124999999999,67.2875,386.46,73.92,2202.75125,130.53,84.28,27.183749999999996,123.47,117.28,Failure
22.42,2.81,2.61,72.27,66.63,9.02,170.62,51.61,1234.03,60.0,0.23,12.93,70.0,17.36,No_failure
18.3,2.32,3.57,80.13,54.69,-4.99,300.0,56.03,1447.06,15.41,26.44,18.68,70.0,40.15,No_failure
7.78,3.01,40.0,95.8,79.32,-20.0,129.78,37.79,1000.0,37.52,18.47,17.67,70.0,-22.39,No_failure
20.18,2.79,15.79,94.63,73.32,-5.12,215.66,30.29,1747.14,7.23,176.13,14.81,70.0,-28.06,No_failure
17.28,2.56,31.28,70.85,64.31,-20.0,145.84,60.0,1277.92,3.96,104.77,15.52,100.0,53.7,No_failure
22.55,2.36,40.0,78.77,50.0,13.14,218.99,47.62,1545.51,1.92,27.59,16.93,70.0,-23.22,No_failure
20.4,2.58,1.08,89.04,61.29,40.0,64.6,54.5,1000.0,26.66,15.36,16.13,70.0,56.96,No_failure
24.8,3.02,14.76,97.62,58.34,-9.81,202.44,31.82,1558.02,30.48,30.64,12.56,100.0,44.72,No_failure
13.72,2.75,40.0,97.97,77.01,21.59,60.76,37.83,1584.16,1.84,76.9,19.23,86.63,71.05,No_failure
12.62,2.99,12.44,76.97,90.0,-2.04,234.56,58.75,1707.42,60.0,32.97,17.54,100.0,50.38,No_failure
12.88,2.84,12.71,74.1,79.68,40.0,216.32,54.16,1572.55,28.04,119.78,11.68,89.01,60.64,No_failure
19.19,2.41,40.0,75.75,72.61,18.18,198.66,36.93,1591.95,59.19,2.36,13.2,70.0,47.56,No_failure
25.45,3.1,40.0,94.67,88.35,-20.0,62.08,36.04,1571.55,4.84,19.03,15.27,100.0,20.83,No_failure
16.83,3.44,29.98,77.33,85.0,9.06,231.13,38.19,1239.14,6.85,30.21,10.0,100.0,15.28,No_failure
11.94,3.13,16.3,98.05,80.95,-6.94,133.15,47.83,1430.31,14.05,12.1,14.81,100.0,60.01,No_failure
14.03,2.19,14.98,75.47,70.88,-20.0,152.61,41.51,1611.83,1.77,105.72,14.12,70.0,6.6,No_failure
43.15625,1.26,-43.225,66.19,115.67,2.06,25.9,15.530000000000012,620.4012500000002,96.0,192.84124999999997,21.49,46.1,-86.72,Failure
19.71,3.5,35.48,83.43,55.53,16.43,278.05,30.0,1182.49,4.78,106.04,11.1,70.0,4.86,No_failure
16.57,2.97,15.63,74.06,76.75,12.62,300.0,60.0,1418.07,14.66,10.73,12.08,70.0,-31.05,No_failure
